Category,Rank_in_Category,Agent_or_Team,Brokerage,City,State,Metric,Metric_Value,Source,Source_URL,Luxury_Brokerage_Flag,Luxury_Market_Flag,Public_$2Mplus_Fit,Methodology_Notes
Medium Teams (6-10) - Transaction Sides (2019),64,Reid Baxter Team,RE/MAX Executive,Charlotte,NC,Transaction Sides,257.00,REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,FALSE,TRUE,Medium,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Small Teams (2-5) - Sales Volume (2019),6,Gullixson Team,Compass,Menlo Park,CA,Sales Volume USD,"$283,518,750",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,FALSE,Medium,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Small Teams (2-5) - Sales Volume (2019),7,Earls | Lappin John R. Wood Properties,,Naples,FL,Sales Volume USD,"$274,885,000",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,FALSE,TRUE,Medium,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Small Teams (2-5) - Sales Volume (2019),8,Joshua Flagg,Rodeo Realty Inc,Beverly Hills,CA,Sales Volume USD,"$265,580,185",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,FALSE,TRUE,Medium,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Small Teams (2-5) - Sales Volume (2019),15,James Heckenberg,Rodeo Realty Inc,Beverly Hills,CA,Sales Volume USD,"$222,553,209",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,FALSE,TRUE,Medium,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Small Teams (2-5) - Sales Volume (2019),17,Campbell & Prebish,"William Raveis Real Estate, Mortgage & Insurance",Naples,FL,Sales Volume USD,"$220,103,751",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,FALSE,TRUE,Medium,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Small Teams (2-5) - Sales Volume (2019),18,The Nolan Group Vanguard Properties,,San Francisco,CA,Sales Volume USD,"$216,761,300",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,FALSE,TRUE,Medium,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Small Teams (2-5) - Sales Volume (2019),19,Tim Allen,Coldwell Banker Realty,Carmel-by-the-sea,CA,Sales Volume USD,"$214,136,834",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,FALSE,Medium,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Small Teams (2-5) - Sales Volume (2019),21,Lisa Lippman Team,Brown Harris Stevens,New York,NY,Sales Volume USD,"$212,292,003",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,FALSE,TRUE,Medium,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Small Teams (2-5) - Sales Volume (2019),23,Own Marin Team,Compass,Larkspur,CA,Sales Volume USD,"$201,556,563",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,FALSE,Medium,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Small Teams (2-5) - Sales Volume (2019),24,Marc & Sara Shevin,Berkshire Hathaway HomeServices California Properties,Calabasas,CA,Sales Volume USD,"$199,706,477",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,FALSE,Medium,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Small Teams (2-5) - Sales Volume (2019),26,The Behr Team LIV,Sotheby's International Realty,Greenwood Village,CO,Sales Volume USD,"$192,862,805",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,FALSE,Medium,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Small Teams (2-5) - Sales Volume (2019),29,Mary Tan Realty Team,Compass,Saratoga,CA,Sales Volume USD,"$171,592,768",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,FALSE,Medium,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Small Teams (2-5) - Sales Volume (2019),30,Shana Rohde-Lynch,Compass,Belvedere,CA,Sales Volume USD,"$170,707,015",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,FALSE,Medium,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Small Teams (2-5) - Sales Volume (2019),37,"Gail Roberts, Ed Feijo & Team",Coldwell Banker Realty,Cambridge,MA,Sales Volume USD,"$153,809,375",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,FALSE,Medium,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Small Teams (2-5) - Sales Volume (2019),39,"Nancy Taylor Bubes Washington Fine Properties, LLC",,Washington,DC,Sales Volume USD,"$151,216,835",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,FALSE,TRUE,Medium,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Small Teams (2-5) - Sales Volume (2019),41,Elite Nebraska Real Estate,Berkshire Hathaway HomeServices Team Ambassador Real Estate,Omaha,NE,Sales Volume USD,"$142,267,262",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,FALSE,Medium,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Small Teams (2-5) - Sales Volume (2019),45,Zachary Trailer,Compass,Palo Alto,CA,Sales Volume USD,"$138,066,000",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,FALSE,Medium,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Small Teams (2-5) - Sales Volume (2019),46,"Senkler, Pasley and Dowcett",Coldwell Banker Realty,Concord,MA,Sales Volume USD,"$137,719,766",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,FALSE,Medium,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Small Teams (2-5) - Sales Volume (2019),47,Polaris Realty Polaris Realty,,San Francisco,CA,Sales Volume USD,"$135,000,000",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,FALSE,TRUE,Medium,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Small Teams (2-5) - Sales Volume (2019),51,Candace Friis,The Corcoran Group,Delray Beach,FL,Sales Volume USD,"$133,158,500",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,FALSE,Medium,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Small Teams (2-5) - Sales Volume (2019),55,Dana Rice Group,Compass,Chevy Chase,MD,Sales Volume USD,"$129,516,557",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,FALSE,Medium,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Small Teams (2-5) - Sales Volume (2019),63,"The Lesser Kantha Team Leslie J. Garfield & Co., Inc.",,New York,NY,Sales Volume USD,"$124,991,000",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,FALSE,TRUE,Medium,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Small Teams (2-5) - Sales Volume (2019),64,Currier Lane & Young,Compass,Cambridge,MA,Sales Volume USD,"$123,287,155",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,FALSE,Medium,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Small Teams (2-5) - Sales Volume (2019),66,Kathleen Bridgman,Compass,Los Altos,CA,Sales Volume USD,"$120,122,055",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,FALSE,Medium,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Small Teams (2-5) - Transaction Sides (2019),3,Elite Nebraska,Berkshire Hathaway HomeServices Real Estate Team Ambassador Real Estate,Omaha,NE,Transaction Sides,544.00,REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,FALSE,Medium,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Small Teams (2-5) - Transaction Sides (2019),16,Catalyst Real Estate Group,Berkshire Hathaway HomeServices Ambassador Real Estate,Omaha,NE,Transaction Sides,305.00,REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,FALSE,Medium,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Small Teams (2-5) - Transaction Sides (2019),23,Fidel Batres Real Estate,Keller Williams Realty,Santa Monica,CA,Transaction Sides,284.75,REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,FALSE,TRUE,Medium,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Small Teams (2-5) - Transaction Sides (2019),25,New Home Sales Team,Berkshire Hathaway HomeServices Taliesyn Realty,Cordova,TN,Transaction Sides,279.00,REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,FALSE,Medium,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Small Teams (2-5) - Transaction Sides (2019),27,The Grullon Team,Coldwell Banker Advantage,Fayetteville,NC,Transaction Sides,258.00,REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,FALSE,Medium,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Small Teams (2-5) - Transaction Sides (2019),29,"Wheeler, Argento, Moyer",Berkshire Hathaway HomeServices Homesale Realty,York,PA,Transaction Sides,255.00,REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,FALSE,Medium,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Small Teams (2-5) - Transaction Sides (2019),32,The Solomon Group,Coldwell Banker Action,Schofield,WI,Transaction Sides,248.60,REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,FALSE,Medium,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Small Teams (2-5) - Transaction Sides (2019),38,Regional Properties Group,Coldwell Banker Realty,Orange,CT,Transaction Sides,241.40,REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,FALSE,Medium,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Small Teams (2-5) - Transaction Sides (2019),43,The Julie Hall Group,Berkshire Hathaway HomeServices Northern Indiana Real Estate,Warsaw,IN,Transaction Sides,236.00,REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,FALSE,Medium,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Small Teams (2-5) - Transaction Sides (2019),48,40 Sails Real Estate Group,Coldwell Banker Sea Coast Advantage,Wilmington,NC,Transaction Sides,230.00,REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,FALSE,Medium,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Small Teams (2-5) - Transaction Sides (2019),62,Omaha Real Estate Group,Berkshire Hathaway HomeServices Ambassador Real Estate,Omaha,NE,Transaction Sides,210.00,REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,TRUE,FALSE,Medium,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Team-Owned Brokerages - Sales Volume (2019),8,"The Loken Group, Inc.",Keller Williams Realty,Houston,TX,Sales Volume USD,"$626,230,312",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,FALSE,TRUE,Medium,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Team-Owned Brokerages - Sales Volume (2019),21,The Heyl Group,Keller Williams Realty,Austin,TX,Sales Volume USD,"$257,957,285",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,FALSE,TRUE,Medium,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Team-Owned Brokerages - Sales Volume (2019),22,The Every Door Team Every Door Real Estate,,Seattle,WA,Sales Volume USD,"$254,643,596",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,FALSE,TRUE,Medium,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Team-Owned Brokerages - Sales Volume (2019),25,The Samer Kuraishi Group The ONE Street Company,,Washington,DC,Sales Volume USD,"$241,527,953",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,FALSE,TRUE,Medium,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Team-Owned Brokerages - Transaction Sides (2019),6,"THE LOKEN GROUP, INC",Keller Williams Realty,Houston,TX,Transaction Sides,"2,384.50",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,FALSE,TRUE,Medium,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Team-Owned Brokerages - Transaction Sides (2019),20,Watters International Watters International,,Austin,TX,Transaction Sides,936.00,REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,FALSE,TRUE,Medium,Top producer in RealTrends Verified; public fit raised by luxury-branded brokerage and luxury-heavy market.
Agent-Owned Brokerages - Sales Volume (2019),3,Ralph Harvey ListWithFreedom.com,,Boynton Beach,FL,Sales Volume USD,"$444,911,020",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,FALSE,FALSE,Low,"Top producer in RealTrends Verified, but public sources here do not by themselves prove a $2M+ specialty."
Agent-Owned Brokerages - Sales Volume (2019),7,George Kypreos GK Properties,,Henderson,NV,Sales Volume USD,"$333,891,904",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,FALSE,FALSE,Low,"Top producer in RealTrends Verified, but public sources here do not by themselves prove a $2M+ specialty."
Agent-Owned Brokerages - Sales Volume (2019),8,Jason Oppenheim The Oppenheim Group,,West Hollywood,CA,Sales Volume USD,"$258,572,374",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,FALSE,FALSE,Low,"Top producer in RealTrends Verified, but public sources here do not by themselves prove a $2M+ specialty."
Agent-Owned Brokerages - Sales Volume (2019),11,Randy Waller W Real Estate,,Santa Rosa,CA,Sales Volume USD,"$189,619,117",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,FALSE,FALSE,Low,"Top producer in RealTrends Verified, but public sources here do not by themselves prove a $2M+ specialty."
Agent-Owned Brokerages - Sales Volume (2019),13,David Lillo DPL Real Estate,,Cupertino,CA,Sales Volume USD,"$165,082,938",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,FALSE,FALSE,Low,"Top producer in RealTrends Verified, but public sources here do not by themselves prove a $2M+ specialty."
Agent-Owned Brokerages - Sales Volume (2019),14,Will Wiard Coastal Real Estate Consultants,,Belleair,FL,Sales Volume USD,"$164,886,701",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,FALSE,FALSE,Low,"Top producer in RealTrends Verified, but public sources here do not by themselves prove a $2M+ specialty."
Agent-Owned Brokerages - Sales Volume (2019),16,Christopher Carr Simple Choice Realty,,Lafayette Hill,PA,Sales Volume USD,"$145,963,434",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,FALSE,FALSE,Low,"Top producer in RealTrends Verified, but public sources here do not by themselves prove a $2M+ specialty."
Agent-Owned Brokerages - Sales Volume (2019),18,Timothy Tamura VALIA Properties,,Corona del Mar,CA,Sales Volume USD,"$128,827,250",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,FALSE,FALSE,Low,"Top producer in RealTrends Verified, but public sources here do not by themselves prove a $2M+ specialty."
Agent-Owned Brokerages - Sales Volume (2019),20,Dana Nicole Mauro,RE/MAX Real Estate Ltd,Brick,NJ,Sales Volume USD,"$120,250,574",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,FALSE,FALSE,Low,"Top producer in RealTrends Verified, but public sources here do not by themselves prove a $2M+ specialty."
Agent-Owned Brokerages - Sales Volume (2019),21,Ronnie Glomb Your Town Realty,,Morristown,NJ,Sales Volume USD,"$111,546,045",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,FALSE,FALSE,Low,"Top producer in RealTrends Verified, but public sources here do not by themselves prove a $2M+ specialty."
Agent-Owned Brokerages - Sales Volume (2019),22,Maggie Gold Seelig MGS Group Real Estate,,Cambridge,MA,Sales Volume USD,"$108,406,000",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,FALSE,FALSE,Low,"Top producer in RealTrends Verified, but public sources here do not by themselves prove a $2M+ specialty."
Agent-Owned Brokerages - Sales Volume (2019),24,Khalil El-Ghoul Glass House Real Estate,,Vienna,VA,Sales Volume USD,"$100,271,681",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,FALSE,FALSE,Low,"Top producer in RealTrends Verified, but public sources here do not by themselves prove a $2M+ specialty."
Agent-Owned Brokerages - Sales Volume (2019),25,"Sheldon Grothaus Texas Ranch Sales, LLC",,Hondo,TX,Sales Volume USD,"$97,602,175",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,FALSE,FALSE,Low,"Top producer in RealTrends Verified, but public sources here do not by themselves prove a $2M+ specialty."
Agent-Owned Brokerages - Transaction Sides (2019),2,Ralph Harvey ListWithFreedom.com,,Boynton Beach,FL,Transaction Sides,"1,636.00",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,FALSE,FALSE,Low,"Top producer in RealTrends Verified, but public sources here do not by themselves prove a $2M+ specialty."
Agent-Owned Brokerages - Transaction Sides (2019),3,George Kypreos GK Properties,,Henderson,NV,Transaction Sides,"1,256.00",REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,FALSE,FALSE,Low,"Top producer in RealTrends Verified, but public sources here do not by themselves prove a $2M+ specialty."
Agent-Owned Brokerages - Transaction Sides (2019),4,Will Wiard Coastal Real Estate Consultants,,Belleair,FL,Transaction Sides,772.00,REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,FALSE,FALSE,Low,"Top producer in RealTrends Verified, but public sources here do not by themselves prove a $2M+ specialty."
Agent-Owned Brokerages - Transaction Sides (2019),6,Christopher Carr Simple Choice Realty,,Lafayette Hill,PA,Transaction Sides,525.00,REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,FALSE,FALSE,Low,"Top producer in RealTrends Verified, but public sources here do not by themselves prove a $2M+ specialty."
Agent-Owned Brokerages - Transaction Sides (2019),8,Blair Myers,Better Homes and Gardens Real Estate Success,Warner Robins,GA,Transaction Sides,361.50,REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,FALSE,FALSE,Low,"Top producer in RealTrends Verified, but public sources here do not by themselves prove a $2M+ specialty."
Agent-Owned Brokerages - Transaction Sides (2019),9,Randy Waller W Real Estate,,santa rosa,CA,Transaction Sides,320.00,REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,FALSE,FALSE,Low,"Top producer in RealTrends Verified, but public sources here do not by themselves prove a $2M+ specialty."
Agent-Owned Brokerages - Transaction Sides (2019),10,"Gregory White IMAGINE HOME REALTY, LLC",,WARREN,MI,Transaction Sides,317.50,REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,FALSE,FALSE,Low,"Top producer in RealTrends Verified, but public sources here do not by themselves prove a $2M+ specialty."
Agent-Owned Brokerages - Transaction Sides (2019),12,Kimberly Taylor NextHome First Class,,Freeport,IL,Transaction Sides,283.00,REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,FALSE,FALSE,Low,"Top producer in RealTrends Verified, but public sources here do not by themselves prove a $2M+ specialty."
Agent-Owned Brokerages - Transaction Sides (2019),13,Luis Coronel Coronel Realty Group,,Indianapolis,IN,Transaction Sides,278.00,REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,FALSE,FALSE,Low,"Top producer in RealTrends Verified, but public sources here do not by themselves prove a $2M+ specialty."
Agent-Owned Brokerages - Transaction Sides (2019),14,Brian Hicks Brian Hicks Real Estate Group,,BAKERSFIELD,CA,Transaction Sides,261.00,REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,FALSE,FALSE,Low,"Top producer in RealTrends Verified, but public sources here do not by themselves prove a $2M+ specialty."
Agent-Owned Brokerages - Transaction Sides (2019),15,Team Luis Ortiz,RE/MAX Partners,Berwyn,IL,Transaction Sides,253.00,REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,FALSE,FALSE,Low,"Top producer in RealTrends Verified, but public sources here do not by themselves prove a $2M+ specialty."
Agent-Owned Brokerages - Transaction Sides (2019),16,Sherri Saad,RE/MAX Leading Edge,Detroit,MI,Transaction Sides,247.00,REAL Trends + Tom Ferry The Thousand (2020 edition; 2019 production),https://www.joanlevinson.com/wp-content/uploads/2023/03/REAL-Trends-The-Thousand-2020-1.pdf,FALSE,FALSE,Low,"Top producer in RealTrends Verified, but public sources here do not by themselves prove a $2M+ specialty."
